Gas;Brake;Fuel;Gear;Rpms;SteerAngle;SpeedKmh;Heading;Pitch;Roll;BrakeTemp_front_left;BrakeTemp_front_right;BrakeTemp_rear_left;BrakeTemp_rear_right;TyreTempI_front_left;TyreTempI_front_right;TyreTempI_rear_left;TyreTempI_rear_right;TyreTempM_front_left;TyreTempM_front_right;TyreTempM_rear_left;TyreTempM_rear_right;TyreTempO_front_left;TyreTempO_front_right;TyreTempO_rear_left;TyreTempO_rear_right;isNewLap
1;0;65;6;7742;0.0032697502;207.309;-1.2598671;0.014313535;-0.01573005;393.6185;394.4208;244.19983;244.42105;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7769;-0.0002255;208.05714;-1.2582651;0.014039647;-0.015896343;391.48743;392.2849;243.25241;243.47267;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7801;-0.000902;208.92148;-1.2581989;0.01305357;-0.016966688;389.36148;390.15414;242.30565;242.52495;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7831;-0.00011275;209.65596;-1.2590568;0.014492598;-0.017828662;387.24103;388.0289;241.35973;241.57805;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7862;0.0011275;210.54173;-1.2591656;0.012494155;-0.016383488;384.9147;385.69733;240.32008;240.53735;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7887;0.001353;211.26524;-1.2577875;0.012582366;-0.016139511;383.01627;383.79465;239.47025;239.68661;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7915;0.001353;212.02324;-1.256485;0.012151535;-0.015797446;380.91223;381.68585;238.5268;238.74223;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7945;0.0024805001;212.82729;-1.2548693;0.013072241;-0.016973224;378.81403;379.58292;237.5844;237.79887;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7973;0.0042845;213.56682;-1.2527398;0.013471262;-0.017576672;376.72165;377.48587;236.643;236.85652;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8000;0.0043972502;214.2697;-1.2499706;0.014830596;-0.018197183;374.63553;375.395;235.70277;235.91534;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8027;0.0047355;215.07327;-1.247214;0.0152251255;-0.019664692;372.55524;373.31006;234.7636;234.97522;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8051;0.00529925;215.75266;-1.2452811;0.014924338;-0.018809928;370.48123;371.2314;233.82565;234.03632;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8080;0.0051865005;216.52893;-1.2418473;0.015031988;-0.01973053;368.41357;369.1592;232.88896;233.09868;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8104;0.0051865005;217.21268;-1.2393935;0.014907509;-0.019334238;366.3523;367.09326;231.95357;232.16234;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8132;0.003608;217.99557;-1.2364504;0.0143075;-0.019584421;364.09232;364.82825;230.92618;231.13393;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8156;0.0011275;218.6271;-1.234362;0.013798354;-0.019474657;362.24924;362.98105;230.08685;230.29378;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8181;-0.00011275;219.3258;-1.2335037;0.01353758;-0.019935152;360.2076;360.93488;229.15565;229.3616;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8208;-0.000451;220.02351;-1.2333785;0.013815703;-0.020780401;358.17288;358.8956;228.22595;228.43097;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8231;-0.00033825;220.67188;-1.2335514;0.014372918;-0.020747827;356.14496;356.86313;227.29778;227.50188;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8260;-0.00033825;221.41998;-1.2340703;0.015627919;-0.0188225;353.92236;354.63562;226.27869;226.4818;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8279;-0.00101475;222.03214;-1.2343582;0.015403977;-0.020200314;352.11002;352.8192;225.44629;225.64848;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8304;-0.00056375;222.67206;-1.2351551;0.014343404;-0.019894015;350.1031;350.80783;224.52303;224.7243;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8329;0.00033825;223.35495;-1.2356629;0.0136042815;-0.019209348;348.1033;348.80365;223.60147;223.80182;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8352;0.0012402501;223.95514;-1.2350078;0.014202449;-0.020531312;346.30966;347.00604;222.77359;222.9731;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8376;0.0002255;224.65924;-1.2338929;0.012711333;-0.020364935;344.12534;344.81686;221.76361;221.9621;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8399;-0.0002255;225.27858;-1.2334664;0.01338048;-0.018512266;342.1474;342.8345;220.84741;221.04498;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8422;0.00033825;225.87685;-1.2335528;0.0138889225;-0.017730169;340.17682;340.85956;219.93304;220.1297;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8447;-0.00033825;226.55481;-1.233459;0.013435167;-0.01633974;338.21356;338.89194;219.02054;219.21626;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8468;-0.00011275;227.10117;-1.2334784;0.01341239;-0.015122051;336.45316;337.12762;218.20097;218.39589;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8491;-0.000451;227.77173;-1.2330834;0.01384881;-0.01534501;334.3099;334.97958;217.20146;217.39534;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8512;-0.000451;228.35077;-1.2326283;0.014203894;-0.017471142;332.3694;333.0348;216.29486;216.48782;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8534;0.0002255;228.9303;-1.2322185;0.014461631;-0.01984974;330.43658;331.09775;215.39034;215.58238;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8556;-0.00011275;229.54895;-1.2316544;0.01459429;-0.022450315;328.51157;329.1685;214.48788;214.67903;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8577;0.00011275;230.11414;-1.231048;0.014818986;-0.023628576;326.5944;327.24707;213.58757;213.77779;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8596;0.0006765;230.69254;-1.230521;0.014360204;-0.025269963;324.685;325.33347;212.68933;212.87866;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8619;0.00011275;231.2836;-1.2299464;0.014793655;-0.025941208;322.78366;323.42798;211.79338;211.9818;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8643;-0.00033825;231.80824;-1.229554;0.015738726;-0.026247405;320.8904;321.53055;210.89967;211.0872;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;1;8476;-0.00056375;232.11009;-1.2292355;0.015141696;-0.027520383;319.00778;319.64377;210.00945;210.19608;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7282;-0.00078925;232.39615;-1.2292105;0.015692813;-0.028652782;317.32495;317.95728;209.21243;209.39825;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7546;0.0016912501;232.85524;-1.2291437;0.015361785;-0.028672313;315.08926;315.7166;208.15161;208.33636;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7519;0.0015785;233.31552;-1.2280715;0.0169644;-0.02642726;313.4197;314.04343;207.35803;207.54198;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7516;0.0011275;233.76201;-1.2264622;0.016081579;-0.025740743;311.75677;312.37686;206.56639;206.74951;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7535;0.0011275;234.24765;-1.2253383;0.017056258;-0.023829153;309.73407;310.34967;205.60175;205.7839;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7542;0.0011275;234.71852;-1.2246205;0.015736368;-0.02230379;307.90384;308.5154;204.72739;204.90863;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7561;0.0011275;235.20726;-1.2232593;0.015539642;-0.021928638;306.08234;306.68988;203.85565;204.03603;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7584;0.0006765;235.6518;-1.2221158;0.01627132;-0.020961141;304.26956;304.87314;202.9866;203.1661;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7590;-0.001353;236.118;-1.2213458;0.014729372;-0.023553746;302.46487;303.0645;202.11995;202.29857;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7612;-0.003608;236.57631;-1.222467;0.01525033;-0.026412828;300.66913;301.26477;201.25609;201.43385;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7617;-0.003608;236.9921;-1.2242283;0.0143807;-0.027503632;299.05997;299.65213;200.48074;200.65773;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7632;-0.003608;237.46225;-1.2262025;0.014124808;-0.026310632;297.10275;297.6906;199.53603;199.71208;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7647;-0.003608;237.90935;-1.2273437;0.015125432;-0.026529877;295.3326;295.9166;198.6801;198.85527;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7670;-0.003608;238.30823;-1.2285149;0.017494973;-0.026439149;293.57123;294.15134;197.82692;198.00124;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7671;-0.003608;238.7566;-1.2294801;0.015963593;-0.023334285;291.99283;292.5695;197.06114;197.23468;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7683;-0.003608;239.20636;-1.2302729;0.0138393855;-0.024119837;290.24716;290.82004;196.21281;196.3855;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7704;-0.0042845;239.65408;-1.230684;0.013197269;-0.029350333;288.33722;288.9059;195.28294;195.45473;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7719;-0.007216;240.06717;-1.2323979;0.015109761;-0.029110583;286.61005;287.17502;194.44055;194.61148;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7729;-0.00913275;240.48744;-1.235775;0.015610968;-0.030208463;284.89117;285.4524;193.60077;193.77084;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7746;-0.0077797505;240.90176;-1.2399356;0.016744979;-0.030716987;283.18112;283.73865;192.76384;192.93306;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7754;-0.0075542503;241.29068;-1.242991;0.016368842;-0.02889415;281.4795;282.03326;191.92958;192.09798;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7769;-0.0075542503;241.74811;-1.2454956;0.015182433;-0.029773442;279.61765;280.16736;191.01512;191.18263;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7781;-0.00507375;242.12292;-1.2478888;0.015295955;-0.028450849;278.10217;278.6486;190.26953;190.43625;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7795;-0.00214225;242.48515;-1.2489165;0.016127206;-0.02972097;276.42648;276.9693;189.44374;189.60965;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7808;0.000451;242.89656;-1.2481784;0.016595455;-0.030954845;274.75937;275.29858;188.62076;188.78583;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7815;0.0012402501;243.27888;-1.2469648;0.016559366;-0.03067884;273.10074;273.63635;187.80052;187.96477;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7832;0.00011275;243.71883;-1.245336;0.016795257;-0.03155784;271.2862;271.81787;186.90154;187.06491;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7840;-0.0002255;244.06967;-1.2449806;0.015634174;-0.03105424;269.8092;270.33768;186.16855;186.33116;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7860;0.0016912501;244.43341;-1.2448742;0.017285857;-0.028946307;268.17657;268.7015;185.35695;185.51877;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7862;0.0016912501;244.83391;-1.2436363;0.01596082;-0.027365625;266.55212;267.07355;184.54803;184.70905;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7875;0.0012402501;245.19838;-1.2428553;0.015136395;-0.022898551;265.09738;265.61563;183.82242;183.98271;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7896;0.002255;245.56483;-1.241496;0.016722819;-0.022102902;263.1694;263.6834;182.85904;183.01831;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7888;0.00214225;245.95938;-1.2405689;0.016338812;-0.015808899;261.73074;262.2416;182.13885;182.2974;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7904;-0.00372075;246.31311;-1.2396526;0.01243475;-0.01649849;260.14026;260.64774;181.34134;181.49907;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7933;-0.0055247503;246.66171;-1.2417686;0.014096287;-0.019008705;258.55887;259.0629;180.547;180.70396;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7935;-0.0029315;246.99457;-1.2442778;0.014862759;-0.020603374;256.9858;257.48642;179.7555;179.91168;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7944;-0.0012402501;247.41095;-1.2450885;0.015991362;-0.01839716;255.26506;255.76193;178.88809;179.04341;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7952;-0.0011275;247.7459;-1.244297;0.013944696;-0.018902892;253.8646;254.35841;178.1809;178.33551;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7973;-0.0015785;248.07213;-1.2439258;0.014907168;-0.020620957;252.31697;252.80743;177.39813;177.55197;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7983;-0.001353;248.42831;-1.2447858;0.015724292;-0.021693274;250.77763;251.26479;176.61818;176.77124;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;7992;-0.0020295;248.75279;-1.2453023;0.016042048;-0.022799026;249.39935;249.88351;175.91867;176.07101;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8017;-0.0011275;249.10127;-1.2460387;0.019233491;-0.023132717;247.57278;248.05298;174.98993;175.14134;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8000;-0.00101475;249.45996;-1.2458906;0.01626503;-0.017945332;246.21008;246.68733;174.29579;174.44652;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8027;-0.00191675;249.74606;-1.2452103;0.016948419;-0.01973497;244.7046;245.1786;173.52762;173.6776;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8027;-0.0020295;250.10408;-1.2454673;0.01595008;-0.018653333;243.20715;243.67793;172.76224;172.91145;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8042;-0.0016912501;250.41142;-1.2459074;0.016280252;-0.020785753;241.71826;242.18584;171.99992;172.14838;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8052;-0.0012402501;250.74316;-1.2467608;0.016894156;-0.023713542;240.23775;240.70215;171.24059;171.3883;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8065;-0.0016912501;251.06105;-1.24736;0.017362911;-0.021874588;238.76547;239.22668;170.48413;170.6311;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8082;-0.0011275;251.33746;-1.247235;0.018120147;-0.022406926;237.30179;237.75986;169.73077;169.87698;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8085;0.00033825;251.66791;-1.2472883;0.019007668;-0.01885234;235.84625;236.3012;168.98033;169.12578;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8091;0.0002255;251.96616;-1.2463876;0.017885454;-0.018411435;234.39885;234.85068;168.23276;168.37747;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8100;0.00033825;252.26822;-1.2453321;0.017825717;-0.01788213;232.95982;233.40857;167.4882;167.63222;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8113;-0.0011275;252.56934;-1.2445812;0.017621601;-0.019882703;231.5291;231.97473;166.74667;166.88991;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8120;-0.0006765;252.84087;-1.2449186;0.017435202;-0.021917168;230.10663;230.54921;166.0081;166.15062;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8133;0.0015785;253.1386;-1.2448369;0.018793749;-0.022612877;228.69244;229.132;165.27254;165.41429;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8147;-0.00033825;253.41045;-1.2436299;0.019829918;-0.022741955;227.28644;227.72298;164.54;164.681;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8158;-0.0020295;253.6795;-1.2430916;0.020506281;-0.025691751;225.8887;226.32225;163.81042;163.95073;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8158;0.000451;253.97536;-1.2437246;0.020961488;-0.02674735;224.49902;224.92958;163.08382;163.22337;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8168;0.0012402501;254.22253;-1.2435771;0.02225267;-0.026010767;223.11768;223.54526;162.36035;162.49916;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8166;-0.0012402501;254.52893;-1.2428905;0.020939067;-0.026133312;221.7442;222.16884;161.63971;161.77782;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8187;0.00033825;254.76646;-1.2435596;0.021250205;-0.025602601;220.37907;220.80077;160.9222;161.05956;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8201;0.0016912501;255.00967;-1.2436002;0.023105111;-0.022876946;219.02235;219.44113;160.20787;160.34447;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8192;0.0011275;255.2826;-1.2424172;0.022771718;-0.020234667;217.6733;218.08917;159.49632;159.63216;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8206;-0.00078925;255.51468;-1.2416145;0.022732293;-0.016486552;216.46611;216.87941;158.85849;158.99376;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8218;-0.0020295;255.76901;-1.2414439;0.023424428;-0.017966263;214.99966;215.40982;158.08237;158.2168;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8217;-0.00191675;256.02878;-1.2424133;0.02266591;-0.017312652;213.67476;214.08208;157.37985;157.51352;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8223;-0.002255;256.28528;-1.243375;0.019304082;-0.018660914;212.35768;212.76215;156.68027;156.81322;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8244;-0.0046227504;256.48303;-1.2442755;0.021620514;-0.021436794;211.04907;211.45073;155.98395;156.1162;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8239;-0.0071032504;256.7204;-1.245605;0.021615408;-0.022343313;209.74806;210.14693;155.29044;155.42204;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8250;-0.009245501;256.97604;-1.2488207;0.022408638;-0.023278294;208.45496;208.85104;154.59998;154.73087;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8256;-0.0087945005;257.19836;-1.2526257;0.022072453;-0.023731265;207.16971;207.56305;153.91246;154.04272;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8262;-0.008681751;257.46027;-1.2560222;0.021089707;-0.023923706;205.76494;206.15527;153.15967;153.28911;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8270;-0.008569;257.6684;-1.2578514;0.01933087;-0.024424963;204.6226;205.01048;152.5464;152.67528;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8290;-0.0083435;257.85687;-1.260371;0.020959897;-0.02392405;203.36104;203.74622;151.86801;151.99619;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8294;-0.0060885;258.09787;-1.2635461;0.021694433;-0.02027804;202.107;202.4895;151.1925;151.31995;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8291;-0.0038335;258.326;-1.2652066;0.01993186;-0.017422795;200.98468;201.36479;150.58691;150.71376;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8299;-0.0025932502;258.5867;-1.2645366;0.016294016;-0.019250112;199.49797;199.87483;149.78322;149.90921;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8311;-0.0025932502;258.78165;-1.2643377;0.016322544;-0.021795016;198.39026;198.7648;149.18327;149.3087;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8321;-0.00191675;259.00833;-1.2658777;0.017082434;-0.021549327;197.16664;197.53853;148.51949;148.64423;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8323;0.000902;259.24292;-1.2666484;0.017089091;-0.020372333;195.9504;196.31972;147.85852;147.98262;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8337;0.00214225;259.44495;-1.266087;0.017911244;-0.017317072;194.74176;195.1085;147.20053;147.324;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8341;0.00281875;259.72296;-1.2639925;0.016318575;-0.017066976;193.42056;193.7845;146.47993;146.60268;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8351;0.00451;259.90277;-1.2621964;0.01485703;-0.012620009;192.34657;192.70819;145.89313;146.01526;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8350;0.0043972502;260.14764;-1.2595768;0.01627058;-0.012361341;191.04196;191.40077;145.17903;145.30045;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8358;0.0042845;260.35278;-1.2581242;0.01630361;-0.00870641;189.98105;190.33762;144.59734;144.71815;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8364;0.00417175;260.54996;-1.2559537;0.016973943;-0.008162409;188.80933;189.16339;143.95377;144.07396;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8365;0.004059;260.80606;-1.2537582;0.01635957;-0.009703318;187.52866;187.88004;143.24905;143.36855;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8381;0.004059;260.98578;-1.2518265;0.017301844;-0.012573975;186.48755;186.83673;142.67517;142.79408;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8398;0.00451;261.1573;-1.2506813;0.020004513;-0.009858326;185.33789;185.68463;142.04039;142.1587;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8380;0.0059757503;261.4189;-1.2480392;0.016274258;-0.011634049;184.19481;184.53911;141.40811;141.52579;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8395;0.005863;261.61392;-1.245461;0.01558011;-0.0130926855;183.0592;183.40106;140.77882;140.89587;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8406;0.0048482497;261.79355;-1.2432551;0.01688904;-0.01387292;181.93095;182.27045;140.15254;140.26897;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8406;0.0042845;262.01068;-1.2414799;0.01667796;-0.013221218;180.80954;181.14664;139.52892;139.64474;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8440;-0.000451;262.14713;-1.2393751;0.020444795;-0.016155802;179.69574;180.03047;138.9085;139.02368;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8418;-0.0067650005;262.3759;-1.2402234;0.020603148;-0.019141192;178.58847;178.92084;138.29056;138.40514;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8420;-0.0047355;262.5773;-1.2441437;0.018938594;-0.020456374;177.48828;177.8183;137.67549;137.78947;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8438;-0.0025932502;262.77036;-1.2459371;0.0199626;-0.023653567;176.39534;176.72302;137.06342;137.1768;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8446;-0.0025932502;262.92923;-1.2450596;0.019037038;-0.026084404;175.3093;175.63467;136.45413;136.56691;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8444;-0.0029315;263.11218;-1.2454566;0.019674743;-0.021969806;174.23013;174.55322;135.8476;135.95981;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8456;-0.0029315;263.32465;-1.2460396;0.018344957;-0.027206242;173.05092;173.37154;135.18362;135.29517;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8463;-0.0002255;263.46396;-1.2473946;0.019244181;-0.024705928;172.09253;172.4111;134.64302;134.75401;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8459;-0.00011275;263.66452;-1.24746;0.019406935;-0.022383548;171.03398;171.35031;134.0449;134.15533;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8475;-0.00281875;263.82446;-1.2463974;0.020503217;-0.024774246;169.98236;170.29643;133.44965;133.55946;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8469;-0.003608;264.0084;-1.2467165;0.018922783;-0.02316107;168.9373;169.24915;132.85706;132.9663;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8476;-0.00372075;264.18512;-1.2483784;0.019226043;-0.02376178;167.89908;168.20876;132.2673;132.37596;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8484;-0.0038335;264.35364;-1.2495018;0.018741518;-0.025640111;166.86754;167.175;131.6803;131.78839;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8492;-0.003157;264.5302;-1.2514883;0.018069744;-0.020591738;165.84273;166.14801;131.09607;131.2036;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8505;-0.0024805001;264.6675;-1.2515913;0.019671626;-0.023594411;164.82469;165.12779;130.5147;130.62164;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8495;-0.002255;264.84186;-1.2520473;0.019638766;-0.018014025;163.81306;164.11401;129.93594;130.04234;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8508;-0.0016912501;265.01834;-1.2515191;0.020143041;-0.020072818;162.80804;163.10687;129.35995;129.46579;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8496;-0.000902;265.1891;-1.2522107;0.017035056;-0.014490247;161.90894;162.20584;128.84377;128.9491;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8509;-0.000902;265.37973;-1.2519733;0.016168108;-0.018113367;160.8173;161.1119;128.21596;128.32068;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8515;-0.00101475;265.5463;-1.2518197;0.013220244;-0.017028496;159.83159;160.1241;127.647995;127.752144;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8540;-0.0006765;265.6523;-1.2514361;0.015797455;-0.024148207;158.85268;159.14311;127.08296;127.18655;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8529;-0.0006765;265.84564;-1.2510041;0.015711192;-0.023138367;157.87976;158.16815;126.52038;126.62342;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8535;-0.00101475;266.01642;-1.2510301;0.014521983;-0.022748996;156.91318;157.19954;125.96047;126.062965;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8540;-0.0012402501;266.1822;-1.251755;0.015503408;-0.02373521;155.95303;156.23737;125.40329;125.50524;0;0;0;0;0;0;0;0;0;0;0;0;0
